task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,adb_pull_returncode,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct,runner_reported_returncode,device_connection_status,error
GSM8K,gsm8k_0577,GSM8K,577,Grade School Math,,128,128,155,283,0,0,0,155,127,2600,261,261,8471,8732,8732,593.87,14.9923,True,4,439,0,3.0879667153649057,0.3536379655708779,0.02431469854618036,26.964125358566356,4.064582230623819,4.045401559454191,0.03528544423440454,0.09416764132553607,44.01209640831758,43.97851461988304,44.018,33.48828125,1002.671875,1002.671875,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0577/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0577/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0577/runner.log,NA,11232,NA,11232,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0578,GSM8K,578,Grade School Math,,128,128,156,284,0,0,0,156,127,1539,263,263,8459,8722,8722,593.156,15.0136,True,4,345,0,3.5512001387790484,0.40715433831449765,0.027962205817157863,30.97356761043086,4.063319526627219,4.05179020979021,0.042248520710059176,0.08183916083916085,44.03962130177515,44.0857972027972,44.088,33.453125,1002.3828125,1002.3828125,22,22,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0578/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0578/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0578/runner.log,NA,40,NA,40,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0579,GSM8K,579,Grade School Math,,128,128,116,244,0,0,0,116,127,2934,136,136,8448,8584,8584,852.941,15.0331,True,4,387,0,3.8407154750682775,0.4474272454646176,0.030241854134395885,32.96870163798609,4.063682287529786,4.050613008130082,0.05228673550436854,0.10331869918699187,43.84357108816521,43.816521951219514,43.84357108816521,33.5234375,1002.36328125,1002.36328125,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0579/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0579/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0579/runner.log,NA,48,NA,48,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0580,GSM8K,580,Grade School Math,,128,128,92,220,0,0,0,92,127,1508,129,129,8448,8577,8577,713.178,15.0331,True,4,490,0,3.9926890302156384,0.4655111379521556,0.031438496300910536,34.24529381215953,3.998110535405872,4.0644685816876125,0.20030224525043178,0.06025134649910233,43.88952504317789,43.963531418312385,43.963531418312385,33.49609375,1002.73046875,1002.73046875,22,22,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0580/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0580/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0580/runner.log,NA,7,NA,7,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0581,GSM8K,581,Grade School Math,,128,128,121,249,0,0,0,121,127,1496,127,127,8484,8611,8611,952.756,14.9694,True,4,449,0,3.814974952220773,0.44303506587164937,0.030039172852132073,32.85074931357308,4.058045081967213,4.062280754716982,0.09543032786885247,0.0642890566037736,44.02441393442623,44.06392528301887,44.067,34.02734375,1002.91796875,1002.91796875,22,22,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0581/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0581/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0581/runner.log,NA,500,NA,500,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0582,GSM8K,582,Grade School Math,,128,128,115,243,0,0,0,115,127,1591,135,135,8492,8627,8627,851.852,14.9553,True,4,417,0,3.9239663183677513,0.4548471448206504,0.030897372585572846,33.852057428558595,4.059110828025478,4.063327991452991,0.12311082802547771,0.11008226495726495,44.09377834394905,44.08013141025641,44.101,33.50390625,1002.6484375,1002.6484375,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0582/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0582/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0582/runner.log,NA,215,NA,215,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0583,GSM8K,583,Grade School Math,,128,128,120,248,0,0,0,120,127,1885,139,139,8441,8580,8580,863.309,15.0456,True,4,330,0,3.602302337574383,0.41984875729305166,0.02836458533523136,30.907754056388207,4.047764285714285,4.0605598885793865,0.08981428571428572,0.06311699164345404,44.122,44.06628830083565,44.129,33.609375,1002.671875,1002.671875,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0583/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0583/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0583/runner.log,NA,129200,NA,129200,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0584,GSM8K,584,Grade School Math,,128,128,127,255,0,0,0,127,127,1432,138,138,8450,8588,8588,920.29,15.0296,True,4,455,0,2.9729141512015356,0.34617072091308054,0.023408772844106578,25.531386730518786,4.0781597717546365,4.057700288184438,0.025781740370898715,0.041141210374639775,44.150898716119826,44.129,44.171,33.890625,1002.7890625,1002.7890625,22,22,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0584/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0584/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0584/runner.log,NA,120,NA,120,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0585,GSM8K,585,Grade School Math,,128,128,124,252,0,0,0,124,127,1602,135,135,8476,8611,8611,918.519,14.9835,True,4,390,0,2.926453944225238,0.3398506496603458,0.02304294444271841,25.199694913723526,4.0547394789579165,4.041242424242424,0.025913827655310622,0.10378030303030303,44.22961923847695,44.22,44.276,33.24609375,1002.4921875,1002.4921875,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0585/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0585/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0585/runner.log,NA,2,NA,2,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0586,GSM8K,586,Grade School Math,,128,128,136,264,0,0,0,136,127,1513,251,251,8398,8649,8649,541.833,15.1226,True,4,457,0,4.222573793021599,0.48821526107314134,0.033248612543477156,36.521040735843805,4.041234848484849,4.064444259567388,0.20416969696969695,0.08205324459234609,44.262,44.35764725457571,44.36,33.52734375,1002.65625,1002.65625,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0586/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0586/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0586/runner.log,NA,40,NA,40,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0587,GSM8K,587,Grade School Math,,128,128,134,262,0,0,0,134,127,1535,256,256,8431,8687,8687,523.438,15.0635,True,4,425,0,3.664423073531932,0.42182837268699575,0.028853724988440407,31.83284323977189,4.009307317073171,4.0482894736842105,0.16508292682926828,0.08610526315789474,44.372702439024394,44.311,44.381,33.71484375,1002.6640625,1002.6640625,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0587/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0587/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0587/runner.log,NA,800,NA,800,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0588,GSM8K,588,Grade School Math,,128,128,157,285,0,0,0,157,127,1461,264,264,8484,8748,8748,594.697,14.9694,True,4,393,0,0.7497680845716408,0.08570737135021043,0.00590368570528851,6.558971203832713,4.03950495049505,4.045927601809955,0.23926732673267329,0.10704374057315234,44.36166336633663,44.33476621417798,44.367,33.66015625,1002.65625,1002.65625,22,22,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0588/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0588/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0588/runner.log,NA,30,NA,30,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0589,GSM8K,589,Grade School Math,,128,128,134,262,0,0,0,134,127,1553,253,253,8487,8740,8740,529.644,14.9641,True,4,334,0,3.8127391020740546,0.43624017186201997,0.030021567732866572,33.32333975212724,4.035441260744986,4.036767653758543,0.12475644699140401,0.09954669703872437,44.35757306590258,44.30554669703873,44.367,33.9453125,1002.83203125,1002.83203125,22,22,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0589/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0589/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0589/runner.log,NA,52,NA,52,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0590,GSM8K,590,Grade School Math,,128,128,131,259,0,0,0,131,127,1616,259,259,8448,8707,8707,505.792,15.0331,True,4,437,0,3.8169870666465973,0.4383814249048578,0.030055016272807853,33.23450638929192,4.045900158478606,4.053953789279113,0.10091917591125198,0.09079667282809611,44.319469889064976,44.29971719038817,44.339,33.87890625,1002.75,1002.75,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0590/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0590/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0590/runner.log,NA,15,NA,15,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0591,GSM8K,591,Grade School Math,,128,128,149,277,0,0,0,149,127,1539,256,256,8478,8734,8734,582.031,14.9799,True,4,403,0,3.051058473907206,0.3493311740218922,0.024024082471710284,26.647944711105538,4.004408878504673,4.059268421052631,0.09944859813084113,0.024057894736842104,44.325,44.28071578947368,44.346,33.734375,1002.3984375,1002.3984375,21,21,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0591/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0591/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0591/runner.log,NA,319,NA,319,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0592,GSM8K,592,Grade School Math,,128,128,186,314,0,0,0,186,127,2516,257,257,8290,8547,8547,723.735,15.3197,True,4,393,0,4.07450528759401,0.47671759536609454,0.032082718799952836,34.824796693066006,4.044442185514613,4.040093469910371,0.08939135959339264,0.10890653008962868,44.262,44.30584635083226,44.30584635083226,33.8671875,1002.71484375,1002.71484375,24,24,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0592/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0592/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0592/runner.log,NA,220,NA,220,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0593,GSM8K,593,Grade School Math,,128,128,132,260,0,0,0,132,127,1372,255,255,8268,8523,8523,517.647,15.3604,True,4,411,0,3.9715411268263408,0.4659792475450359,0.03127197737658536,33.8494450239409,4.0470147058823525,4.049944908180301,0.08623642533936651,0.09362103505843072,44.53594117647059,44.775,44.796,33.80078125,1002.74609375,1002.74609375,21,21,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0593/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0593/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0593/runner.log,NA,1,NA,1,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0594,GSM8K,594,Grade School Math,,128,128,121,249,0,0,0,121,127,1916,137,137,8451,8588,8588,883.212,15.0278,True,4,366,0,3.743839153521187,0.4359384202982286,0.02947904845292273,32.15209065043995,4.0379406919275125,4.068148648648649,0.0967495881383855,0.0336027027027027,44.77789868204283,44.66193513513514,44.782,33.6171875,1002.578125,1002.578125,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0594/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0594/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0594/runner.log,NA,3,NA,3,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0595,GSM8K,595,Grade School Math,,128,128,108,236,0,0,0,108,127,1488,135,135,8458,8593,8593,800,15.0154,True,4,478,0,4.1428475492364605,0.4821188815589969,0.03262084684438158,35.5994889905889,4.057198362147407,4.037103163686382,0.05263330300272975,0.13787276478679505,44.665,44.617,44.679,33.33984375,1002.421875,1002.421875,21,21,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0595/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0595/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0595/runner.log,NA,42,NA,42,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0596,GSM8K,596,Grade School Math,,128,128,89,217,0,0,0,89,127,1661,139,139,8419,8558,8558,640.288,15.0849,True,4,303,0,3.683214679092137,0.4303826453718319,0.029001690386552263,31.520951223670508,4.060619565217391,4.038206857142857,0.06271557971014494,0.11750971428571429,44.64842572463768,44.63,44.672,34.00390625,1003.08203125,1003.08203125,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0596/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0596/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0596/runner.log,NA,13,NA,13,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0597,GSM8K,597,Grade School Math,,128,128,159,287,0,0,0,159,127,1577,257,257,8434,8691,8691,618.677,15.0581,True,4,323,0,4.265684412872283,0.49081629419770834,0.03358806624308885,37.073063232273014,4.023567984570877,4.055043230016313,0.09964995178399229,0.10434420880913539,44.691649951783994,44.68968841761827,44.706,33.8203125,1002.71875,1002.71875,22,22,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0597/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0597/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0597/runner.log,NA,260,NA,260,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0598,GSM8K,598,Grade School Math,,128,128,114,242,0,0,0,114,127,1554,132,132,8436,8568,8568,863.636,15.0545,True,4,356,0,3.979199884024499,0.4644257567722338,0.031332282551374005,34.093784606321904,4.063900087642419,4.037032214765101,0.023241893076248903,0.12810738255033557,44.73389482909729,44.69441744966443,44.734,33.80859375,1002.94921875,1002.94921875,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0598/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0598/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0598/runner.log,NA,90,NA,90,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0599,GSM8K,599,Grade School Math,,128,128,112,240,0,0,0,112,127,1625,132,132,8459,8591,8591,848.485,15.0136,True,4,391,0,3.635053844421399,0.4231234832291234,0.028622471215916528,31.228747577424237,4.036573728267869,4.043979640718563,0.082349001931745,0.10674730538922156,44.72460656793303,44.64562634730539,44.727,33.86328125,1002.83203125,1002.83203125,21,21,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0599/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0599/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0599/runner.log,NA,69,NA,69,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0600,GSM8K,600,Grade School Math,,128,128,98,226,0,0,0,98,127,1555,133,133,8458,8591,8591,736.842,15.0154,True,4,366,0,3.92812898480406,0.4572376888376278,0.030930149486646144,33.74655610845168,4.029956338028169,4.063298039215686,0.12069577464788733,0.03325882352941176,44.720559154929575,44.74061568627451,44.748,33.671875,1002.6796875,1002.6796875,22,22,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0600/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0600/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0600/runner.log,NA,48,NA,48,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0601,GSM8K,601,Grade School Math,,128,128,127,255,0,0,0,127,127,1542,136,136,8478,8614,8614,933.824,14.9799,True,4,426,0,3.9893537328393105,0.4631244175573845,0.03141223411684496,34.36429305467782,4.035378234903782,4.045390313390313,0.08618845388188454,0.07798860398860398,44.74308095554081,44.70992022792023,44.748,33.9453125,1002.94140625,1002.94140625,22,22,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0601/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0601/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0601/runner.log,NA,10,NA,10,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0602,GSM8K,602,Grade School Math,,128,128,169,297,0,0,0,169,127,1658,261,261,8445,8706,8706,647.51,15.0385,True,4,376,0,3.871209372665298,0.44465993253679054,0.030481963564293686,33.70274879842408,4.03879737783075,4.028506237006237,0.11134207389749702,0.08191164241164241,44.7528557806913,44.799987525987525,44.799987525987525,33.78125,1002.609375,1002.609375,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0602/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0602/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0602/runner.log,NA,104,NA,104,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0603,GSM8K,603,Grade School Math,,128,128,103,231,0,0,0,103,127,1490,137,137,8482,8619,8619,751.825,14.9729,True,4,453,0,2.9550314248371916,0.34285084404654737,0.023267963975095996,25.469415850671755,4.063146985962015,4.047236903831118,0.030334434351775394,0.09958483189992182,44.85839306358381,44.83184910086005,44.865,33.515625,1002.58984375,1002.58984375,22,22,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0603/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0603/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0603/runner.log,NA,5,NA,5,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0604,GSM8K,604,Grade School Math,,128,128,127,255,0,0,0,127,127,1474,136,136,8493,8629,8629,933.824,14.9535,True,4,400,0,3.6663281890091737,0.4248844812851053,0.02886872589771003,31.636745942960157,4.058022532188841,4.043213333333333,0.04745600858369099,0.10014666666666666,44.865,44.824,44.865,33.8359375,1002.84765625,1002.84765625,21,21,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0604/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0604/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0604/runner.log,NA,1800,NA,1800,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0605,GSM8K,605,Grade School Math,,128,128,130,258,0,0,0,130,127,1567,263,263,8483,8746,8746,494.297,14.9711,True,4,429,0,4.00229599156772,0.45761445135693113,0.031514141665887556,35.004080742251276,4.066955007256894,4.036034965034966,0.028,0.11636363636363636,44.80780551523948,44.787482517482516,44.80780551523948,33.8828125,1002.68359375,1002.68359375,23,23,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0605/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0605/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0605/runner.log,NA,12,NA,12,missing_answer_marker,gsm8k_numeric_exact,False,0,,
GSM8K,gsm8k_0606,GSM8K,606,Grade School Math,,128,128,143,271,0,0,0,143,127,1486,266,266,8453,8719,8719,537.594,15.0243,True,4,370,0,4.023356328549758,0.4614469926080695,0.03167997109094298,35.079643828625336,4.048426523297492,4.046666335650447,0.05115412186379928,0.11266832174776564,44.824,44.841198609731876,44.844,33.64453125,1002.578125,1002.578125,22,22,measured_signed_battery_energy,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0606/telemetry.csv,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0606/generated_text.txt,/home/lyyyy/pace/results/oneplus/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0606/runner.log,NA,42,NA,42,missing_answer_marker,gsm8k_numeric_exact,False,0,,
