task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_power_w,end_power_w,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct
MATH500,math500_0216,MATH500,test/algebra/907.json,Algebra,4,128,128,71,199,0,0,0,0,,,71,127,1665,129,129,7372,7501,7501,550.388,17.2273,True,4,338,0,3.309593470407155,0.4412203000142854,0.02605979110556815,24.82526062152407,4.115306791569086,4.105315789473685,0.08231147540983608,0.09526315789473686,0.33873697377817025,0.39108534626038793,45.343,45.295947368421054,45.343,66.0546875,1061.1953125,1061.1953125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0216/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0216/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0216/runner.log,NA,2,NA,2,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0217,MATH500,test/prealgebra/1436.json,Prealgebra,4,128,128,92,220,0,0,0,0,,,92,127,1641,130,130,7420,7550,7550,707.692,17.1159,True,4,442,0,3.5171578988751224,0.4658487283278308,0.027694156684056084,26.554542136507173,4.111428122545169,4.105914489311164,0.08315239591516103,0.10929928741092637,0.3418750990226031,0.44877352785190794,45.35,45.28651543942993,45.35,66.4453125,1061.37890625,1061.37890625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0217/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0217/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0217/runner.log,NA,6,NA,6,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0218,MATH500,test/number_theory/417.json,Number Theory,4,128,128,58,186,0,0,0,0,,,58,127,1679,129,129,7367,7496,7496,449.612,17.239,True,4,405,0,3.6908519586514252,0.4923761951242563,0.029061826446074215,27.666626282051084,4.110620094191523,4.106795436664044,0.09545054945054945,0.09729740361919748,0.3923609465730502,0.3995805331825798,45.336,45.26721400472069,45.336,66.12109375,1061.3671875,1061.3671875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0218/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0218/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0218/runner.log,NA,"11,\! 111,\! 111,\! 100",NA,"11,111,111,100",missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0219,MATH500,test/algebra/864.json,Algebra,2,128,128,73,201,0,0,0,0,,,73,127,1663,129,129,7343,7472,7472,565.891,17.2954,True,4,358,0,3.2382305660445083,0.43338203507019646,0.025497878472791405,24.196058789484567,4.107285714285714,4.106973788721207,0.09514285714285714,0.10847656870532169,0.39077889795918364,0.44551042436317134,45.322,45.27986735504369,45.322,66.0390625,1061.203125,1061.203125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0219/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0219/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0219/runner.log,"(-1, 6)","(-1,6)","(-1,6)","(-1,6)",last_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,True
MATH500,math500_0220,MATH500,test/counting_and_probability/282.json,Counting & Probability,4,128,128,739,867,0,0,0,0,,,739,127,1649,748,748,7365,8113,8113,987.968,17.2437,True,4,450,0,3.663730823031781,0.45158767694216456,0.028848274197100638,29.72384816725684,4.110539007092198,4.103934169278997,0.08090543735224587,0.11981191222570534,0.3325649561222608,0.4917002004697281,45.336,45.35857993730407,45.35857993730407,66.4453125,1061.44140625,1061.44140625,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0220/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0220/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0220/runner.log,NA,\frac{1}{2},NA,\frac{1}{2},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0221,MATH500,test/prealgebra/1961.json,Prealgebra,5,128,128,120,248,0,0,0,0,,,120,127,1660,131,131,7376,7507,7507,916.031,17.218,True,4,450,0,3.495693312973808,0.4656578277572676,0.027525144196644157,26.242169700494376,4.115301916932907,4.1036997654417515,0.04386661341853035,0.11129085222830337,0.18052435829063274,0.4567042441851012,45.414,45.373849882720876,45.421,66.21484375,1061.2109375,1061.2109375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0221/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0221/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0221/runner.log,NA,\frac{16}{27},NA,\frac{16}{27},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0222,MATH500,test/number_theory/89.json,Number Theory,3,128,128,68,196,0,0,0,0,,,68,127,1670,128,128,7375,7503,7503,531.25,17.2203,True,4,350,0,3.1139792859851556,0.4150312256410976,0.024519521936890987,23.364186582746623,4.110193065405832,4.10367088607595,0.07384003152088259,0.11275949367088609,0.3034967855064796,0.4627278513058805,45.42174231678487,45.35983544303797,45.429,66.37109375,1061.27734375,1061.27734375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0222/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0222/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0222/runner.log,NA,900,NA,900,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0223,MATH500,test/geometry/547.json,Geometry,4,128,128,176,304,0,0,0,0,,,176,127,5931,253,253,7518,7771,7771,695.652,16.8928,True,4,467,0,3.5331077666728468,0.4546529103941381,0.027819746194274384,27.455780454814693,4.105220043572984,4.120536163522013,0.11104647785039942,0.042463836477987425,0.45587022663964316,0.1749737738494324,45.165563543936095,44.842701257861634,45.165563543936095,66.09375,1060.94921875,1060.94921875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0223/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0223/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0223/runner.log,NA,54,NA,54,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0224,MATH500,test/number_theory/183.json,Number Theory,3,128,128,72,200,0,0,0,0,,,72,127,1659,129,129,7414,7543,7543,558.14,17.1298,True,4,340,0,3.739804391304876,0.4957980102485584,0.029447278671691935,28.20934452361268,4.119,4.101230950510605,0.05957120500782473,0.08855538098978791,0.24537379342723004,0.3631860693495766,44.95028638497652,45.029434406912806,45.029434406912806,66.3046875,1061.19140625,1061.19140625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0224/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0224/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0224/runner.log,NA,14,NA,14,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0225,MATH500,test/precalculus/190.json,Precalculus,4,128,128,101,229,0,0,0,0,,,101,127,1659,130,130,7415,7545,7545,776.923,17.1274,True,4,309,0,3.4540497034524376,0.45779320125280815,0.027197241759468013,26.06080501254864,4.120450471698113,4.099465503568596,0.048549528301886795,0.11472640761300557,0.20004592679223035,0.47031695035786586,45.117384433962265,45.160128469468674,45.160128469468674,66.4765625,1061.39453125,1061.39453125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0225/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0225/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0225/runner.log,NA,\frac{9}{256},NA,\frac{9}{256},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0226,MATH500,test/algebra/2159.json,Algebra,3,128,128,75,203,0,0,0,0,,,75,127,1673,129,129,7357,7486,7486,581.395,17.2625,True,4,336,0,3.6040376497104147,0.48143703576147673,0.028378249210318226,26.979825845732165,4.118486915146709,4.100061224489796,0.045696272799365584,0.12210204081632653,0.18819950159516166,0.5006258429820908,45.23240840602696,45.225142857142856,45.236,66.703125,1061.94140625,1061.94140625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0226/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0226/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0226/runner.log,NA,11,NA,11,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0227,MATH500,test/counting_and_probability/71.json,Counting & Probability,3,128,128,66,194,0,0,0,0,,,66,127,1662,129,129,7364,7493,7493,511.628,17.2461,True,4,530,0,3.7577084044753,0.5014958500567596,0.029588255153348817,28.156509074733425,4.108449680511182,4.0955339015885315,0.084694089456869,0.13694885703215806,0.3479614047702589,0.5608786867590043,45.293,45.200591243704,45.293,66.3046875,1061.40234375,1061.40234375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0227/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0227/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0227/runner.log,NA,3,NA,3,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0228,MATH500,test/precalculus/819.json,Precalculus,3,128,128,100,228,0,0,0,0,,,100,127,6382,129,129,7554,7683,7683,775.194,16.8123,True,4,522,0,3.420501928744408,0.4452039475132641,0.026933086053105574,26.279716318543286,4.113741737125288,4.117733699921446,0.07012221368178324,0.04109112333071485,0.2884646771223696,0.1692023033065129,44.82518754803997,44.4976362922231,44.82518754803997,66.1953125,1061.01171875,1061.01171875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0228/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0228/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0228/runner.log,NA,\text{(C)},NA,\text{(c)},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0229,MATH500,test/precalculus/1056.json,Precalculus,4,128,128,154,282,0,0,0,0,,,154,127,1674,252,252,7415,7667,7667,611.111,17.1274,True,4,312,0,3.669098314329519,0.4785572341632345,0.02889053790810645,28.13097677596442,4.1079221183800625,4.105548693586698,0.08731931464174456,0.06718448139350752,0.3587009439786105,0.27582915981441464,44.62758177570093,44.8155486935867,44.8155486935867,66.01953125,1061.26171875,1061.26171875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0229/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0229/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0229/runner.log,NA,288 \pi,NA,288\pi,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0230,MATH500,test/prealgebra/2057.json,Prealgebra,4,128,128,119,247,0,0,0,0,,,119,127,1653,129,129,7390,7519,7519,922.481,17.1854,True,4,500,0,3.2618723893955908,0.43381731472211604,0.025684034562170006,24.526018495865447,4.106763116057234,4.097898965791567,0.04830127186009539,0.1025186953062848,0.19836188173369293,0.4201112554699253,44.926003974562796,45.011802704852826,45.011802704852826,66.1484375,1061.39453125,1061.39453125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0230/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0230/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0230/runner.log,NA,90,NA,90,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0231,MATH500,test/intermediate_algebra/986.json,Intermediate Algebra,4,128,128,121,249,0,0,0,0,,,121,127,1665,129,129,7353,7482,7482,937.984,17.2719,True,4,330,0,3.6201012924779787,0.48384139167040613,0.028504734586440778,27.08559787032024,4.10625796178344,4.096863354037267,0.07756847133757962,0.12198757763975157,0.3185161530133068,0.4997664364800741,45.08939968152866,45.08978260869565,45.093,66.39453125,1061.5703125,1061.5703125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0231/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0231/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0231/runner.log,NA,\frac{16}{5},NA,\frac{16}{5},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0232,MATH500,test/algebra/1578.json,Algebra,4,128,128,103,231,0,0,0,0,,,103,127,1652,129,129,7341,7470,7470,798.45,17.3001,True,4,399,0,3.960311111776788,0.5301621300906009,0.031183552061234552,29.583524004972606,4.105334894613583,4.094421715184893,0.09055971896955504,0.12712037765538947,0.37177797433211396,0.5204844347147312,45.160709601873535,45.15062785208497,45.165,66.53125,1061.36328125,1061.36328125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0232/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0232/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0232/runner.log,NA,10,NA,10,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0233,MATH500,test/intermediate_algebra/1354.json,Intermediate Algebra,5,128,128,109,237,0,0,0,0,,,109,127,6383,131,131,7548,7679,7679,832.061,16.8256,True,4,310,0,3.7628131702855154,0.49001343538032494,0.029628450159728467,28.894642334622475,4.108654058313633,4.096670926517572,0.07123325453112687,0.12531629392971247,0.2926728003162024,0.5133796179607835,44.951074862096135,44.61041533546326,44.951074862096135,65.35546875,1060.390625,1060.390625,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0233/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0233/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0233/runner.log,NA,\frac{1997}{2},NA,\frac{1997}{2},missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0234,MATH500,test/precalculus/441.json,Precalculus,2,128,128,145,273,0,0,0,0,,,145,127,1664,252,252,7407,7659,7659,575.397,17.1459,True,4,382,0,3.5075551559024936,0.4579651594075589,0.027618544534665303,26.864364939057197,4.105828978622328,4.106490071485306,0.0882375296912114,0.0790397140587768,0.36228820640822385,0.32457580103540445,44.72357482185273,44.861491660047655,44.861491660047655,66.18359375,1061.10546875,1061.10546875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0234/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0234/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0234/runner.log,NA,30^\circ,NA,30^\circ,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0235,MATH500,test/intermediate_algebra/1837.json,Intermediate Algebra,3,128,128,101,229,0,0,0,0,,,101,127,1653,129,129,7402,7531,7531,782.946,17.1575,True,4,341,0,3.236729271129945,0.4297874480321266,0.025486057252991693,24.375808140879617,4.102987411487018,4.097655737704918,0.08637529504327301,0.09411475409836066,0.35439674822602624,0.385649862133835,44.967675059008656,45.03298360655738,45.03298360655738,66.421875,1061.56640625,1061.56640625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0235/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0235/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0235/runner.log,NA,34,NA,34,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0236,MATH500,test/prealgebra/153.json,Prealgebra,4,128,128,73,201,0,0,0,0,,,73,127,1662,130,130,7343,7473,7473,561.538,17.2954,True,4,307,0,2.981102133790286,0.3989163834859208,0.023473245147955006,22.277776245814806,4.098662470495673,4.09208031496063,0.08883084185680566,0.1291527559055118,0.3640876377410255,0.5285034500638601,45.11418174665618,45.12247401574803,45.12247401574803,66.33203125,1061.3046875,1061.3046875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0236/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0236/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0236/runner.log,NA,\frac 59,NA,\frac59,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0237,MATH500,test/precalculus/989.json,Precalculus,4,128,128,91,219,0,0,0,0,,,91,127,1627,130,130,7349,7479,7479,700,17.2813,True,4,335,0,3.5781105084797296,0.47842097987427856,0.028174098491966375,26.760688492919897,4.098538158929976,4.092431279620853,0.09690637293469709,0.10407582938388626,0.3971744673163551,0.4259231796230992,45.195940991345395,45.17326066350711,45.2,66.25,1061.671875,1061.671875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0237/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0237/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0237/runner.log,NA,12,NA,12,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0238,MATH500,test/intermediate_algebra/337.json,Intermediate Algebra,1,128,128,84,212,0,0,0,0,,,84,127,6431,129,129,7576,7705,7705,651.163,16.7635,True,4,319,0,3.4401249358305312,0.44647955039980936,0.027087597919925443,26.506162630574245,4.103749805144194,4.089733017377568,0.08648402182385034,0.12072511848341232,0.35490878770771206,0.4937335030884302,44.96589945440374,44.63053080568721,44.96589945440374,66.43359375,1061.65234375,1061.65234375,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0238/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0238/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0238/runner.log,NA,22,NA,22,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0239,MATH500,test/algebra/975.json,Algebra,5,128,128,85,213,0,0,0,0,,,85,127,1648,130,130,7384,7514,7514,653.846,17.1993,True,4,440,0,3.2839028566384907,0.43703791011957555,0.025857502808177092,24.67524606478162,4.101857594936709,4.096238546603476,0.08193433544303798,0.09860821484992101,0.33608297612311727,0.4039227706800037,44.74464952531646,44.86953396524487,44.86953396524487,66.25390625,1061.625,1061.625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0239/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0239/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0239/runner.log,NA,-4,NA,-4,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0240,MATH500,test/geometry/229.json,Geometry,5,128,128,146,274,0,0,0,0,,,146,127,1661,251,251,7393,7644,7644,581.673,17.1784,True,4,441,0,3.7289163703235655,0.4878226544117694,0.029361546223020202,28.503836734753335,4.101921739130435,4.0981493248610015,0.09132727272727273,0.09323669579030977,0.3746173253754941,0.38209790190532855,44.98154624505929,45.05097299444003,45.05097299444003,66.26171875,1061.3125,1061.3125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0240/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0240/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0240/runner.log,NA,16,NA,16,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0241,MATH500,test/prealgebra/874.json,Prealgebra,4,128,128,265,393,0,0,0,0,,,265,127,1650,374,374,7357,7731,7731,708.556,17.2625,True,4,446,0,3.928630938475224,0.5081659472869259,0.030934101877757667,30.372245785351954,4.091540816326531,4.1051837708830545,0.1266232339089482,0.07423150357995226,0.5180841298337232,0.3047339637846674,45.14631318681319,45.1861169451074,45.1861169451074,65.91796875,1061.140625,1061.140625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0241/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0241/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0241/runner.log,NA,116,NA,116,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0242,MATH500,test/algebra/1143.json,Algebra,5,128,128,81,209,0,0,0,0,,,81,127,1662,130,130,7340,7470,7470,623.077,17.3025,True,4,385,0,3.3744800743096506,0.4517376270829519,0.02657070924653268,25.20736615509309,4.097164296998421,4.109540328895849,0.08095418641390206,0.03367971808927173,0.33168260226759416,0.13840815975370524,45.261157977883094,45.23754032889585,45.265,66.0390625,1060.9765625,1060.9765625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0242/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0242/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0242/runner.log,NA,17,NA,17,missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
MATH500,math500_0243,MATH500,test/algebra/2626.json,Algebra,5,128,128,114,242,0,0,0,0,,,114,127,1664,130,130,7359,7489,7489,876.923,17.2578,True,4,510,0,3.377867869005978,0.4510439136074213,0.02659738479532266,25.29685247098577,4.103318396226415,4.090954113924051,0.08867216981132076,0.11042879746835443,0.36385014562010504,0.45175914329885036,45.28938443396226,45.23224525316456,45.28938443396226,66.1328125,1061.109375,1061.109375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0243/telemetry.csv,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0243/generated_text.txt,/home/lyyyy/pace/results/redmi/math500_qwen2.5-3b_w4a16-block16_balanced/math500/math500_0243/runner.log,NA,"\$32,\!348",NA,"\32,348",missing_boxed_answer,math500_normalized_exact_not_symbolic_equivalence,False
