task,sample_id,dataset,source_id,subject,difficulty,requested_budget_tokens,budget_tokens,estimated_prompt_tokens,seq_len,returncode,runner_returncode,runner_reported_returncode,adb_pull_returncode,device_connection_status,error,prompt_tokens,generated_tokens,model_load_ms,ttft_ms,prefill_latency_ms,decode_latency_ms,inference_ms,e2e_latency_ms,prefill_token_per_sec,decode_token_per_sec,seq_len_stop,qnn_shards_restored,output_chars,replacement_chars,energy_j,average_power_w,energy_per_token_j,edp_j_s,start_voltage_v,end_voltage_v,start_current_a,end_current_a,start_skin_temp_c,end_skin_temp_c,max_skin_temp_c,peak_rss_mb,peak_vmhwm_mb,memory_use_mb,telemetry_sample_count,power_sample_count,energy_measurement_status,signed_net_battery_energy_j,signed_average_battery_power_w,external_powered_start,external_powered_end,power_sources_start,power_sources_end,telemetry_path,output_path,log_path,predicted_answer,gold_answer,normalized_predicted_answer,normalized_gold_answer,answer_parse_method,score_method,score_correct,start_power_w,end_power_w
GSM8K,gsm8k_0778,GSM8K,778,Grade School Math,,128,128,157,285,0,0,0,0,,,157,127,1409,270,270,7567,7837,7837,581.481,16.7834,True,4,360,0,3.0637439154961252,0.3909332544974002,0.02412396783855217,24.010561065743133,3.86250606305578,3.8745974999999997,0.09148181083265966,0.035672499999999996,44.15,44.088,44.15,66.00390625,1061.0,1061.0,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0778/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0778/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0778/runner.log,NA,4400,NA,4400,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0779,GSM8K,779,Grade School Math,,128,128,149,277,0,0,0,0,,,149,127,1409,270,270,7561,7831,7831,551.852,16.7967,True,4,340,0,2.665899697144352,0.3404290253025606,0.020991336197987025,20.87666052833742,3.862957654723127,3.875155258764608,0.08655456026058632,0.05045909849749582,44.137,44.096550918196996,44.137,66.359375,1061.16015625,1061.16015625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0779/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0779/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0779/runner.log,NA,38,NA,38,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0780,GSM8K,780,Grade School Math,,128,128,133,261,0,0,0,0,,,133,127,1441,273,273,7567,7840,7840,487.179,16.7834,True,4,433,0,3.5198509781439404,0.44896058394693117,0.02771536203262945,27.595631668648494,3.86747853736089,3.866825266611977,0.07983465818759936,0.10493847415914684,44.138758346581874,44.14135438884331,44.144,66.078125,1061.3125,1061.3125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0780/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0780/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0780/runner.log,NA,255,NA,255,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0781,GSM8K,781,Grade School Math,,128,128,177,305,0,0,0,0,,,177,127,1464,270,270,7562,7832,7832,655.556,16.7945,True,4,502,0,3.365839423378978,0.42975477826595737,0.026502672625031323,26.361254363904155,3.864242206235012,3.8692016736401675,0.08284172661870504,0.06963598326359832,44.186,44.19040334728034,44.19040334728034,65.9453125,1061.31640625,1061.31640625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0781/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0781/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0781/runner.log,NA,25,NA,25,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0782,GSM8K,782,Grade School Math,,128,128,108,236,0,0,0,0,,,108,127,5887,133,133,7742,7875,7875,812.03,16.404,True,4,530,0,3.136569123821962,0.3982944919139,0.02469739467576348,24.70048185009795,3.8476603221083456,3.8774372402327515,0.15303513909224012,0.05034995843724023,44.06209077598829,43.79,44.06209077598829,65.9140625,1060.8671875,1060.8671875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0782/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0782/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0782/runner.log,NA,17,NA,17,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0783,GSM8K,783,Grade School Math,,128,128,110,238,0,0,0,0,,,110,127,1409,139,139,7602,7741,7741,791.367,16.7061,True,4,421,0,3.479623911512482,0.4495057371802716,0.027398613476476236,26.935768699018123,3.8586663967611337,3.8611236333052985,0.09221295546558705,0.0879587888982338,43.85227287449393,43.93920605550883,43.93920605550883,66.30859375,1061.484375,1061.484375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0783/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0783/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0783/runner.log,NA,54,NA,54,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0784,GSM8K,784,Grade School Math,,128,128,171,299,0,0,0,0,,,171,127,1395,270,270,7600,7870,7870,633.333,16.7105,True,4,443,0,3.369712267161746,0.4281718255605776,0.0265331674579665,26.51963554256294,3.859985507246377,3.8507388059701495,0.08560869565217391,0.1273134328358209,44.00036714975845,44.07333582089552,44.07333582089552,65.7265625,1060.94921875,1060.94921875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0784/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0784/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0784/runner.log,NA,4,NA,4,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0785,GSM8K,785,Grade School Math,,128,128,134,262,0,0,0,0,,,134,127,1404,268,268,7563,7831,7831,500,16.7923,True,4,450,0,3.443991805909549,0.43978952955044676,0.02711804571582322,26.96989983207768,3.8618105436573313,3.8563474295190714,0.08786326194398682,0.10636484245439469,44.13051565074135,44.11632338308458,44.137,65.97265625,1061.24609375,1061.24609375,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0785/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0785/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0785/runner.log,NA,15,NA,15,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0786,GSM8K,786,Grade School Math,,128,128,112,240,0,0,0,0,,,112,127,1409,137,137,7583,7720,7720,817.518,16.748,True,4,391,0,2.951249639765222,0.3822862227675158,0.023238186139883637,22.78364721898751,3.8618912685337725,3.857327317473339,0.09101317957166392,0.08002707136997539,44.15,44.11347744052502,44.15,66.30859375,1061.296875,1061.296875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0786/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0786/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0786/runner.log,NA,155,NA,155,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0787,GSM8K,787,Grade School Math,,128,128,120,248,0,0,0,0,,,120,127,4023,139,139,7731,7870,7870,863.309,16.4274,True,4,406,0,2.8183948780678723,0.35811879009756953,0.022192085654077733,22.180767690394156,3.8789427207637233,3.8665078447564,0.027188203204909646,0.07781833195706028,44.12209001022843,43.94756482246078,44.12209001022843,66.015625,1061.12890625,1061.12890625,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0787/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0787/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0787/runner.log,NA,142,NA,142,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0788,GSM8K,788,Grade School Math,,128,128,125,253,0,0,0,0,,,125,127,1407,138,138,7601,7739,7739,905.797,16.7083,True,4,444,0,2.995114062007721,0.38701564310734216,0.023583575291399376,23.17918772587775,3.862977941176471,3.8651299999999997,0.07302205882352941,0.06738583333333334,43.99928676470588,44.030681666666666,44.030681666666666,66.18359375,1061.60546875,1061.60546875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0788/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0788/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0788/runner.log,NA,25,NA,25,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0789,GSM8K,789,Grade School Math,,128,128,117,245,0,0,0,0,,,117,127,1406,138,138,7598,7736,7736,847.826,16.7149,True,4,454,0,2.891713550297133,0.37379957992465523,0.02276939803383569,22.37029602509862,3.8593103448275863,3.8666777963272123,0.08951724137931034,0.06573956594323874,44.09544827586207,44.06554757929883,44.101,66.2109375,1061.17578125,1061.17578125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0789/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0789/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0789/runner.log,NA,100,NA,100,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0790,GSM8K,790,Grade School Math,,128,128,147,275,0,0,0,0,,,147,127,1442,270,270,7568,7838,7838,544.444,16.7812,True,4,495,0,3.4261711084261313,0.43712313197577585,0.026977725263197885,26.854329147844016,3.856,3.855738372093023,0.1058987951807229,0.09742441860465116,44.116,44.08060465116279,44.116,66.12890625,1061.48828125,1061.48828125,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0790/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0790/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0790/runner.log,NA,4,NA,4,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0791,GSM8K,791,Grade School Math,,128,128,143,271,0,0,0,0,,,143,127,1394,270,270,7567,7837,7837,529.63,16.7834,True,4,439,0,3.194195849256738,0.40757890127047824,0.025151148419344394,25.032912870625054,3.856768352365416,3.85199341563786,0.11013703099510604,0.12402304526748971,44.122,44.116,44.122,66.765625,1061.88671875,1061.88671875,18,18,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0791/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0791/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0791/runner.log,NA,108,NA,108,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0792,GSM8K,792,Grade School Math,,128,128,118,246,0,0,0,0,,,118,127,1418,138,138,7555,7693,7693,855.072,16.8101,True,4,371,0,3.278182770250934,0.4261254088458253,0.02581246275788137,25.21906005154043,3.8583375897845174,3.867627318718381,0.09543096568236233,0.04172259696458685,44.16633120510774,44.13281365935919,44.171,65.82421875,1061.02734375,1061.02734375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0792/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0792/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0792/runner.log,NA,100,NA,100,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0793,GSM8K,793,Grade School Math,,128,128,121,249,0,0,0,0,,,121,127,1410,139,139,7569,7708,7708,870.504,16.779,True,4,452,0,2.8210534924283452,0.3659903337348657,0.022213019625420043,21.744680319637684,3.859489745693191,3.864014925373134,0.08776374077112387,0.057313432835820896,44.171,44.17010447761194,44.171,65.7578125,1061.04296875,1061.04296875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0793/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0793/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0793/runner.log,NA,75,NA,75,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0794,GSM8K,794,Grade School Math,,128,128,135,263,0,0,0,0,,,135,127,1395,269,269,7573,7842,7842,501.859,16.7701,True,4,475,0,3.280541825698827,0.41832974058898587,0.02583103799762856,25.7260089971302,3.8642763052208835,3.8650031796502384,0.07765783132530121,0.06558664546899842,44.229552610441765,44.2423680445151,44.2423680445151,66.00390625,1061.1328125,1061.1328125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0794/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0794/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0794/runner.log,NA,250,NA,250,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0795,GSM8K,795,Grade School Math,,128,128,109,237,0,0,0,0,,,109,127,1421,140,140,7586,7726,7726,778.571,16.7414,True,4,447,0,2.9508708515991526,0.3819403121407135,0.02323520355589884,22.798428199455053,3.8588553820870994,3.859417564208782,0.0825012325390304,0.06983927091963546,44.27050123253903,44.23087738193869,44.276,65.78515625,1060.796875,1060.796875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0795/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0795/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0795/runner.log,NA,32,NA,32,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0796,GSM8K,796,Grade School Math,,128,128,129,257,0,0,0,0,,,129,127,1563,269,269,7565,7834,7834,479.554,16.7878,True,4,415,0,2.7402584712908995,0.34979046097662747,0.021576838356621254,21.467184864092907,3.8570861931364724,3.861118971061093,0.06865522745411014,0.07470418006430868,44.262,44.225739549839226,44.262,65.80859375,1061.10546875,1061.10546875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0796/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0796/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0796/runner.log,NA,20,NA,20,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0797,GSM8K,797,Grade School Math,,128,128,129,257,0,0,0,0,,,129,127,1500,271,271,7565,7836,7836,476.015,16.7878,True,4,438,0,3.0853828803771357,0.39374462485670436,0.024294353388796344,24.177060250635236,3.8630712025316454,3.866803384367446,0.07920965189873418,0.04111120064464141,44.26446439873418,44.26676067687349,44.269,65.82421875,1061.2890625,1061.2890625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0797/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0797/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0797/runner.log,NA,2880000,NA,2880000,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0798,GSM8K,798,Grade School Math,,128,128,132,260,0,0,0,0,,,132,127,1575,271,271,7553,7824,7824,487.085,16.8145,True,4,418,0,2.908314986691507,0.371717150650755,0.022900118005444937,22.75465645587435,3.8555543307086615,3.857719155844156,0.09978110236220472,0.0855625,44.304,44.260319805194804,44.304,66.19921875,1061.703125,1061.703125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0798/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0798/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0798/runner.log,NA,540,NA,540,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0799,GSM8K,799,Grade School Math,,128,128,182,310,0,0,0,0,,,182,127,1583,270,270,7569,7839,7839,674.074,16.779,True,4,477,0,3.302648076493056,0.42130987070966397,0.02600510296451225,25.889458271629067,3.8564233807266985,3.855901294498382,0.09179778830963665,0.08851779935275081,44.297,44.26744822006472,44.297,65.83984375,1060.859375,1060.859375,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0799/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0799/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0799/runner.log,NA,20,NA,20,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0800,GSM8K,800,Grade School Math,,128,128,101,229,0,0,0,0,,,101,127,1592,139,139,7576,7715,7715,726.619,16.7635,True,4,339,0,3.0205211837792647,0.3915127911573901,0.023783631368340667,23.303320932857027,3.858204490777867,3.8696249999999996,0.09918203688853247,0.0418465909090909,44.30259101844427,44.25331818181818,44.311,65.671875,1061.09765625,1061.09765625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0800/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0800/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0800/runner.log,4,4,4,4,exact_answer_phrase,gsm8k_numeric_exact,True,,
GSM8K,gsm8k_0801,GSM8K,801,Grade School Math,,128,128,108,236,0,0,0,0,,,108,127,1587,140,140,7552,7692,7692,771.429,16.8167,True,4,376,0,2.9850517568475734,0.38807225128023576,0.023504344542106877,22.961018113671535,3.8698186195826647,3.865155378486056,0.039223113964687,0.05987649402390438,44.285865168539324,44.25246215139442,44.29,65.98828125,1061.3125,1061.3125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0801/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0801/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0801/runner.log,NA,428,NA,428,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0802,GSM8K,802,Grade School Math,,128,128,128,256,0,0,0,0,,,128,127,1573,139,139,7609,7748,7748,920.863,16.6908,True,4,532,0,2.9866514360495593,0.3854738559692255,0.02351694044133511,23.140575326511986,3.8581262665627434,3.8678713264495634,0.07520420888542478,0.05270452740270056,44.2874302416212,44.23820254169976,44.2874302416212,65.80859375,1061.21875,1061.21875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0802/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0802/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0802/runner.log,NA,1240,NA,1240,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0803,GSM8K,803,Grade School Math,,128,128,129,257,0,0,0,0,,,129,127,1405,271,271,7570,7841,7841,476.015,16.7768,True,4,399,0,3.104961870509269,0.39599054591369326,0.024448518665427316,24.34600602666318,3.854451899757478,3.8642778229082047,0.09483670169765562,0.01954995938261576,44.269,44.266264825345246,44.269,66.36328125,1061.546875,1061.546875,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0803/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0803/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0803/runner.log,NA,6,NA,6,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0804,GSM8K,804,Grade School Math,,128,128,124,252,0,0,0,0,,,124,127,1411,139,139,7568,7707,7707,892.086,16.7812,True,4,459,0,2.9987134466407555,0.38908958695221946,0.023611916902683112,23.111084533260303,3.8560782396088022,3.857276595744681,0.08778647106764466,0.06180851063829787,44.31398940505297,44.297,44.325,65.75390625,1061.12890625,1061.12890625,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0804/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0804/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0804/runner.log,NA,9,NA,9,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0805,GSM8K,805,Grade School Math,,128,128,133,261,0,0,0,0,,,133,127,1592,271,271,7559,7830,7830,490.775,16.8012,True,4,457,0,2.435324594569307,0.311024852435416,0.019175784209207142,19.068591575477676,3.86641581027668,3.8576524879614764,0.04269407114624506,0.08521669341894061,44.332,44.281174157303376,44.332,65.890625,1061.23828125,1061.23828125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0805/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0805/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0805/runner.log,NA,20,NA,20,missing_answer_marker,gsm8k_numeric_exact,False,,
GSM8K,gsm8k_0806,GSM8K,806,Grade School Math,,128,128,115,243,0,0,0,0,,,115,127,1595,140,140,7568,7708,7708,821.429,16.7812,True,4,492,0,2.9066548195844417,0.37709585100991716,0.02288704582349954,22.40449534935688,3.8575266084193807,3.868916666666667,0.08006910246227164,0.04058333333333333,44.332,44.27308333333333,44.332,66.05859375,1061.20703125,1061.20703125,17,17,measured_signed_battery_energy,,,False,False,,,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0806/telemetry.csv,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0806/generated_text.txt,/home/lyyyy/pace/results/redmi/gsm8k_qwen2.5-3b_w4a16-block16_balanced/gsm8k/gsm8k_0806/runner.log,NA,1170,NA,1170,missing_answer_marker,gsm8k_numeric_exact,False,,
